Piano;Codice Programma;Programma;Codice Investimento;Investimento;Codice Intervento;Intervento;Amministrazione Titolare;CUP;Stato CUP;Codice Natura Investimento;Natura Investimento;Codice Tipologia Investimento;Tipologia Investimento;Codice Settore Intervento Investimento;Settore Intervento Investimento;Codice Sottosettore Intervento Investimento;Sottosettore Intervento Investimento;Codice Categoria Intervento Investimento;Categoria Intervento Investimento;Titolo Unità di Rilevazione;Soggetto Attuatore;Codice Fiscale Soggetto Attuatore;Finanziamento PNC;Data di estrazione
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52H23000460008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0613__;OPERE,  IMPIANTI ED ATTREZZATURE PER L'AGRICOLTURA, LA ZOOTECNIA E L'AGROALIMENTARE;0613__137_;IMPIANTI, MACCHINARI MEZZI TECNICI E INVESTIMENTI IMMATERIALI PER LE AZIENDE AGRICOLE E AGROALIMENTARI;FOGLIETTI ENRICO*AMMODERNAMENTO DELL'ATTIVITÀ RELATIVA ALLA LAVORAZIONE E ALLA CONSERVAZIONE DI FRUTTA E ORTAGGI*VIA DEL TRICAIO 47;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;70746,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52H23000470008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0613__;OPERE,  IMPIANTI ED ATTREZZATURE PER L'AGRICOLTURA, LA ZOOTECNIA E L'AGROALIMENTARE;0613__030_;IMPIANTI ED ATTREZZATURE PER LA DIVERSIFICAZIONE DELLE ATTIVITA' O PLURIATTIVITA' IN AZIENDE AGRICOLE (INCL. INV. PER LA PRODUZIONE ENERGETICA DA FONTI RINNOVABILI);CANTINA OFFIDA S.R.L.*AMMODERNAMENTO DELL'ATTIVITÀ DI PRODUZIONE DI VINI DA UVE*VIA DELLA REPUBBLICA 70;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;232200,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52H23000480008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0613__;OPERE,  IMPIANTI ED ATTREZZATURE PER L'AGRICOLTURA, LA ZOOTECNIA E L'AGROALIMENTARE;0613__137_;IMPIANTI, MACCHINARI MEZZI TECNICI E INVESTIMENTI IMMATERIALI PER LE AZIENDE AGRICOLE E AGROALIMENTARI;L'ARTIGIANO DEI SALUMI SALVATORI S.R.L.*AMMODERNAMENTO DELL'ATTIVITÀ DI PRODUZIONE DI PRODOTTI A BASE DI CARNE*VIA CASE SPARSE 464/A;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;231660,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52H23000560008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0613__;OPERE,  IMPIANTI ED ATTREZZATURE PER L'AGRICOLTURA, LA ZOOTECNIA E L'AGROALIMENTARE;0613__026_;INFRASTRUTTURE A SERVIZIO DELLE AZIENDE AGRICOLE;MASOTTI ANTONIO*COLTIVAZIONI AGRICOLE ASSOCIATE ALL'ALLEVAMENTO DI ANIMALI: ATTIVITÀ MISTA*VIA G. MAZZINI 31;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;142224,59;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52H23000580008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0613__;OPERE,  IMPIANTI ED ATTREZZATURE PER L'AGRICOLTURA, LA ZOOTECNIA E L'AGROALIMENTARE;0613__130_;"STRUTTURE PER COLTIVAZIONI AGRICOLE PROTETTE (SERRE; ECC.)";F.LLI TARTABINI EMANUELE E ROBERTO E C. SNC*SVILUPPO DI UN'INIZIATIVA CHE SVOLGE ATTIVITÀ DI ATTIVITÀ DI SUPPORTO ALLA PRODUZIONE VEGETALE*LOCALITA' MARCIANO 59;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;57100,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000040008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;NORCIA INTERNATIONAL S.R.L.*AMMODERNAMENTO DI UN ATTIVITÀ MINIMERCATI ED ALTRI ESERCIZI NON SPECIALIZZATI DI ALIMENTARI VARI*VIA SENTORIO 19;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;138999,93;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000050008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__999_;ALTRE STRUTTURE PER IL COMMERCIO ED I SERVIZI;COCCIA CAMILLO AZ. AGR.*AMMODERNAMENTO E CONSOLIDAMENTO DELLA SEDE OPERATIVA DELL'ATTIVITÀ DI RISTORAZIONE*VIA DANTE, 25;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;56818,50;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000060008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;LA MEZZALUNA CLUB DI ORAZI ROSSELLA*AMMODERNAMENTO ATTIVITÀ DI RISTORAZIONE AMBULANTE*VIA LUNGOFIUME-LOC.FLUMINATA SNC;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;44009,24;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000070008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;PATRIZI S.R.L.*AMMODERNAMENTO DI UN ATTIVITÀ DI PRODUZIONE DI CARNE NON DI VOLATILI E DI PRODOTTI DELLA MACELLAZIONE (ATTIVITÀ DEI MATTATOI)*LOCALITA' FRASCARO SNC;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;154908,18;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000080008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;BRANDIMARTE MAURIZIO*DIVERSIFICAZIONE DELL'ATTIVITÀ DI COLTIVAZIONE ATTRAVERSO LA CREAZIONE DI UN'AREA SOSTA CAMPER E ROULOTTE*LOCALITA' MISCIANO SNC;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;46330,53;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000090008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;GRAFICHE MILLEFIORINI SRL*TIPOGRAFIA, ARTI GRAFICHE, POLIGRAFIA ED OGNI  ALTRAATTIVITA' DI STAMPA, LEGATURA E RILEGATURA*LOCALITA' ZONA INDUSTRIALE S.N.;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;235576,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000100008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;LA CANTINA SRL*AMMODERNAMENTO ED AMPLIAMENTO DELL'ATTIVITÀ DI RISTORAZIONE*PIAZZALE MONTE VETTORE SNC;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;149476,42;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000130008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__999_;ALTRE STRUTTURE PER IL COMMERCIO ED I SERVIZI;AVEIA ARS DI DELLA MORTE MASSIMO*AMMODERNAMENTO DELL'ATTIVITÀ RELATIVA ALLA FABBRICAZIONE DI ALTRI ARTICOLI NCA*VIA DELLA STAZIONE 8;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;21842,38;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000140008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;QUARTICA S.R.L.*AMMODERNAMENTO DELL'ATTIVITÀ RELATIVA ALLA FABBRICAZIONE ED AL MONTAGGIO DI BICICLETTE (COMPRESI PARTI E ACCESSORI)*VIA METAURO 1/F;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;42280,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000150008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__999_;ALTRE STRUTTURE PER IL COMMERCIO ED I SERVIZI;ICELAB DI PASSARI GUIDO & C. S.A.S.*SVILUPPO DI UN'INIZIATIVA CHE SVOLGE ATTIVITÀ DI DI PRODUZIONE DI GELATO ARTIGIANALE, TORTE E SEMIFREDDI.*VIA MATELICESE 36;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;32496,78;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000160008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;PERINI GIUSEPPE*AMMODERNAMENTO DI UN'ATTIVITÀ DI COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI*VIA POZZO 101;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;50563,80;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000170008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;CALIMAR S.R.L.*AMMODERNAMENTO DI UN'ATTIVITÀ DI CONFEZIONI VARIE E ACCESSORI PER L'ABBIGLIAMENTO*VIA DELLA RESISTENZA 151/B;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;57002,40;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000180008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;SAPORI DI NORCIA S.R.L.*AMMODERNAMENTO DI UN'ATTIVITÀ DI PRODUZIONE DI BIRRA*ZONA INDUSTRIALE;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;239787,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000190008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;SOCIETA' INDUSTRIA MARMI E GRANITI - SIMEG S.R.L.*SVILUPPO DI UN'INIZIATIVA CHE SVOLGE ATTIVITÀ DI SEGHERIA E LAVORAZIONE MARMI E GRANITI*VIA EVANGELISTA TORRICELLI 5;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;240000,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000200008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__158_;MAGAZZINI;SALVATORI NORCIA S.R.L.*SVILUPPO DI UN'INIZIATIVA CHE SVOLGE ATTIVITÀ DI MINIMERCATI ED ALTRI ESERCIZI NON SPECIALIZZATI DI ALIMENTARI VARI*VIA CASE SPARSE 464/B;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;25064,26;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000210008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;TONINI MARIO*COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI*VIA VILLA, 3;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;30700,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000220008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__999_;ALTRE STRUTTURE PER IL COMMERCIO ED I SERVIZI;PROCACCIA COSTRUZIONI S.R.L.*IL PROGETTO PREVEDE L'AMMODERNAMENTO DI UN'INIZIATIVA CHE SVOLGE ATTIVITÀ DI COSTRUZIONE DI AUTOSTRADE, STRADE, ALTRI PASSAGGI PER VEICOLI E MARCIAPIEDI, ATTIVITÀ EDILIZIA E IMMOBILIARE FINALIZZATA ALL'ACQUISTO, ALLA REALIZZAZ;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;117000,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000240008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__999_;ALTRE STRUTTURE PER IL COMMERCIO ED I SERVIZI;BLT INFORMATICA SRLS*IL PROGETTO PREVEDE L'AMMODERNAMENTO DI  UN'INIZIATIVA CHE SVOLGE ATTIVITÀ DI CONSULENZA NEL SETTORE  DELLE TECNOLOGIE DELL'INFORMATICA.*LOCALITA' PALOLITO 59;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;45180,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000250008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__999_;ALTRE STRUTTURE PER IL COMMERCIO ED I SERVIZI;BIKELIFE DI DI DIONISIO CLAUDIO*IL PROGETTO PREVEDE L'AMMODERNAMENTO DI UN'INIZIATIVA CHE SVOLGE ATTIVITÀ DI TOUR OPERATOR.*STRADA PROVINCIALE 7 SNC;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;156350,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52I23000270008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0642__;STRUTTURE ED ATTREZZATURE PER IL COMMERCIO E I SERVIZI;0642__170_;IMPIANTI E MACCHINARI PER IL COMMERCIO ED I SERVIZI;COMART GROUP SRL*SVILUPPO DI UN'INIZIATIVA CHE SVOLGE ATTIVITÀ DI FABBRICAZIONE DI CALZATURE*VIA MOLINO VECCHIO SNC;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;50000,00;07/03/2024
PNC;B.1;INTERVENTI PER LE AREE DEL TERREMOTO DEL 2009;B.1.2;RILANCIO ECONOMICO E SOCIALE;B.1.2.0;RILANCIO ECONOMICO E SOCIALE;Commissario straordinario sisma;C52J23000010008;ATTIVO;07;CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE;N;NORMALE;06;OPERE, IMPIANTI ED ATTREZZATURE PER ATTIVITA' PRODUTTIVE, E LA RICERCA E L'IMPRESA SOCIALE;0643__;OPERE E INFRASTRUTTURE PER L'IMPRESA SOCIALE;0643__001_;SPAZI E STRUTTURE PER LE ATTIVITA' DI IMPRESA SOCIALE;LE.MAN. DI MANCINI VINICIO & C. SRL*AMMODERNAMENTO DI UN ATTIVITÀ CHE SI OCCUPA DI COSTRUZIONE DI EDIFICI RESIDENZIALI E NON RESIDENZIALI.*VIALE TRIESTE, 29;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A. - INVITALIA;05678721001;61200,00;07/03/2024
